Participant,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4
11,59,113,fill,304.9,969.8,321.2,292.6,I got to explore,the most convoluted,caves,in Spain.
11,60,55,exp,353.5,263.5,281.7,278.7,Every,forest,in the blog,looked sprawling.
11,61,74,fill,360,276.8,340.9,318.90000000000003,I tasted,the most unique,beer,in Melbourne.
11,62,60,exp,323,224.20000000000002,309.3,259.7,Every,neighbourhood,in Tokyo,seemed bustling.
11,63,106,fill,299.4,270.3,339.5,310.2,I did,the most difficult,trek,in Brazil.
11,64,82,fill,374.5,355.2,284.2,339.8,I swam in,the largest,swimming pool,in Tokyo.
11,65,83,fill,427.70000000000005,332.2,318.5,340.4,I rode,the biggest,rollercoaster,in Malaga.
11,66,62,fill,339.7,262.5,303.9,328.1,I experienced,the hottest,day on record,in Bordeaux.
11,67,98,fill,307.2,383.1,355,279.3,I was staying near,the oldest,university,in The Netherlands.
11,68,32,exp,268.1,262.79999999999995,269.2,377.90000000000003,Every,apartment,in Madrid,seemed wonderful.
11,69,105,fill,318.79999999999995,318.3,320.79999999999995,328,I went down,the fastest,waterslide,in Sweden.
11,70,18,exp,366.3,276.8,326,330.2,Every,café,seemed cute,in Glasgow.
11,71,90,fill,311.8,291.5,306.59999999999997,367.8,I ate,the nicest,cheese,in Johannesburgh.
11,72,13,exp,380.40000000000003,265.7,651.3,456.3,Every,campsite,looked picturesque,in the vlog.
11,73,22,exp,434.7,360.9,405.4,412.2,Every,cottage,seemed charming,in Durham.
11,74,57,exp,763.7,348.6,367.8,505.4,Every,farm,looked eco-friendly,on the website.
11,75,4,exp,302.9,251.8,229.3,344.6,Every,park,in Newcastle,seemed nice.
11,76,101,fill,239.8,450.29999999999995,266.7,310.5,I took a boat trip on,the deepest,lake,in China.
11,77,107,fill,345.5,253,324.90000000000003,399.3,I enjoyed,the cheapest,vegan food,in India.
11,78,23,exp,498.5,306.7,281.6,298.4,Every,cruise,in the vlog,looked idyllic.
11,79,36,exp,529.6999999999999,292.4,280.9,306.09999999999997,Every,place,in Los Angeles,seemed awesome.
11,80,93,fill,369.3,274.3,276.1,347.7,I took,the highest,helicopter ride,in Italy.
11,81,7,exp,898.4,325,330.7,311.59999999999997,Every,museum,on the website,looked cool.
11,82,25,exp,325.29999999999995,286.1,290.7,339.5,Every,river,looked soothing,in the blog.
11,83,84,fill,296.59999999999997,319.7,308.09999999999997,353.6,I stayed at,the cleanest,hostel,in Marrakesh.
11,84,20,exp,277.5,235.3,250,256.5,Every,church,in Belfast,seemed ornate.
11,85,1,exp,307.7,299.8,269.9,333.7,Every,beach,looked beautiful,in the brochure.
11,86,28,exp,304.8,249.20000000000002,293.1,382.90000000000003,Every,eatery,in Warsaw,seemed funky.
11,87,39,exp,331.8,284.5,310,432.8,Every,lake,on the app,looked pristine.
11,88,100,fill,291.9,364.8,362.4,414,I arrived during,the best,time for skiing,in Finland.
11,89,78,fill,603.7,549.5,415.3,433.7,I drank from,the most well-known,fountain,in Bern.
11,90,85,fill,344.5,257.6,344.3,316.5,I went up,the newest,skyscraper,in Istanbul.
11,91,27,exp,556.4,364.4,401.9,463.5,Every,cabin,on the website,looked peaceful.
11,92,86,fill,357.09999999999997,398.5,388,340.6,I walked across,the most famous,bridge,in Lisbon.
11,93,89,fill,630.6,434.59999999999997,460,555.6999999999999,I had,the finest,seafood,in Budapest.
11,94,58,exp,408.9,324,335.7,377.09999999999997,Every,bistro,seemed popular,in Leeds.
11,95,65,fill,291.4,389.29999999999995,348.4,348.8,I'd booked in at,the oldest,B&B,in York.
11,96,104,fill,290,338.2,328.1,424.20000000000005,I got a room at,the fanciest,boutique hotel,in Australia.
11,97,26,exp,357,306,325.40000000000003,388.40000000000003,Every,bar,seemed lively,in Prague.
11,98,68,fill,382.6,289,345.7,332.8,I rode,the fastest,train,in Rotterdam.
11,99,59,exp,860.8,355.1,355.9,388.6,Every,trek,on the app,looked challenging.
11,100,79,fill,457.9,276.2,359.8,354.8,I tried,the best,ice-cream,in Athens.
11,101,12,exp,497.3,333.9,323.1,421.59999999999997,Every,B&B,in Cardiff,seemed cheap.
11,102,45,exp,329.1,304.8,313,429.70000000000005,Every,lighthouse,looked magnificent,in the blog.
11,103,41,exp,465.1,330.29999999999995,380.5,414.6,Every,waterfall,looked gorgeous,in the brochure.
11,104,30,exp,325.5,292.9,353.1,339.5,Every,square,seemed busy,in Florence.
11,105,87,fill,271.2,349,330.79999999999995,325.5,I sailed down,the widest,river,in Dublin.
11,106,91,fill,352.5,451.1,406.1,370.7,I got to try,the most delicious,spaghetti,in the US.
11,107,15,exp,547.3,323.90000000000003,358.59999999999997,349.4,Every,town,in the blog,looked pretty.
11,108,3,exp,360.59999999999997,307.8,284.1,312.7,Every,restaurant,in the vlog,looked fancy.
11,109,77,fill,304.3,399.3,337.5,305.20000000000005,I sunbathed,the longest,beach,in Mumbai.
11,110,115,fill,298.70000000000005,274.7,2426.5,411.9,I got to see,the biggest,Mosque minaret,in Turkey.
11,111,42,exp,380.5,288.7,330.90000000000003,374.09999999999997,Every,barge,seemed spacious,in Krakow.
11,112,73,fill,250.4,324.5,262.1,358,I got to experience,the heaviest,snow to ever fall,in Moscow.
11,113,5,exp,319.7,241.4,292.2,296.09999999999997,Every,market,looked exciting,in the blog.
11,114,76,fill,283.4,249.79999999999998,326.1,377.2,I visited,the smallest,coffee shop,in São Paulo.
11,115,75,fill,219.70000000000002,266.7,251.5,879.1999999999999,I rented,the priciest,car available,in Stockholm.
11,116,96,fill,438,327.5,336.5,393,I drank at,the trendiest,bar,in Belgium.
11,117,71,fill,221.1,214.9,534.8000000000001,339.2,I was staying in,the most modern,appartment block,in Shanghai.
11,118,14,exp,256.79999999999995,214.7,242.4,409.7,Every,tour,seemed relaxing,in Budapest.
11,119,66,fill,936.3000000000001,339.5,362.09999999999997,359.70000000000005,I got to see,the greenest,park,in Brussels.
11,120,50,exp,284,266.1,282.2,458.5,Every,temple,seemed fantastic,in Sydney.
4,1,28,exp,637.1,380.40000000000003,496.59999999999997,577.5,Every,eatery,seemed funky,in Warsaw.
4,2,106,fill,654.5,424.4,603.9,572.6,I did,the most difficult,trek,in Brazil.
4,3,89,fill,601.6,372.3,449.40000000000003,404.9,I had,the finest,seafood,in Budapest.
4,4,62,fill,513.9,462.9,379.90000000000003,425.59999999999997,I experienced,the hottest,day on record,in Bordeaux.
4,5,55,exp,569.6,351.7,483.20000000000005,520.2,Every,forest,looked sprawling,in the blog.
4,6,108,fill,414.2,603.6,402.5,374.5,I ordered,the most alcoholic,cocktail,in Switzerland.
4,7,37,exp,720,422.4,471.2,535.4,Every,villa,on the website,looked stunning.
4,8,81,fill,714.4000000000001,529.5999999999999,588.9,431,I visited,the most ancient,temple,in Bangkok.
4,9,83,fill,673.6999999999999,437.8,430.3,401.7,I rode,the biggest,rollercoaster,in Malaga.
4,10,87,fill,568.9,413.6,381.5,388.90000000000003,I sailed down,the widest,river,in Dublin.
4,11,79,fill,648.5,444.90000000000003,603.1999999999999,370.59999999999997,I tried,the best,ice-cream,in Athens.
4,12,113,fill,655,664.8,568,372.40000000000003,I got to explore,the most convoluted,caves,in Spain.
4,13,74,fill,439.09999999999997,369.59999999999997,435.59999999999997,417.1,I tasted,the most unique,beer,in Melbourne.
4,14,72,fill,435.40000000000003,283.5,549.3,413.7,I tried,the spiciest,noodles you can find,in Vancouver.
4,15,16,exp,419.4,345.3,351.9,437.8,Every,gallery,seemed high-end,in Venice.
4,16,18,exp,502.29999999999995,316.2,331.6,336.4,Every,café,in Glasgow,seemed cute.
4,17,34,exp,683.5,289,384.40000000000003,385.7,Every,excursion,in Bucharest,seemed unique.
4,18,77,fill,472.3,368.4,671.6,68.2,I sunbathed,the longest,beach,in Mumbai.
4,19,20,exp,450.90000000000003,325.1,334.3,349.2,Every,church,seemed ornate,in Belfast.
4,20,7,exp,472.7,248.70000000000002,304.20000000000005,383.2,Every,museum,looked cool,on the website.
4,21,54,exp,397.2,301.5,304.5,384.1,Every,walk,in Barcelona,seemed easy.
4,22,51,exp,417.2,266.90000000000003,380.59999999999997,386.5,Every,brewery,looked exclusive,in the brochure.
4,23,9,exp,385.6,316.5,304.70000000000005,403.9,Every,view,on the app,looked breathtaking.
4,24,52,exp,357.9,455,148.60000000000002,435.59999999999997,Every,lodge,seemed inexpensive,in Bangkok.
4,25,15,exp,407.3,264.5,135,362.3,Every,town,looked pretty,in the blog.
4,26,6,exp,383.40000000000003,284.8,348.7,380.09999999999997,Every,monument,in Edinburgh,seemed interesting.
4,27,12,exp,471.7,295.59999999999997,321.6,332.6,Every,B&B,seemed cheap,in Cardiff.
4,28,24,exp,474,239.6,313.7,368.8,Every,getaway,seemed romantic,in Amsterdam.
4,29,85,fill,351.8,170.3,369.2,591.4000000000001,I went up,the newest,skyscraper,in Istanbul.
4,30,45,exp,399.5,307,297.09999999999997,363.09999999999997,Every,lighthouse,in the blog,looked magnificent.
4,31,66,fill,366.9,364.09999999999997,282.1,357.59999999999997,I got to see,the greenest,park,in Brussels.
4,32,119,fill,367.5,303.70000000000005,385.1,427.3,I got to enjoy,the most remote,hot spring,in Hungary.
4,33,114,fill,691.6,410.9,393.5,537.6999999999999,I bought food from,the oldest,market,Morocco.
4,34,78,fill,433.09999999999997,367.09999999999997,388.79999999999995,370.59999999999997,I drank from,the most well-known,fountain,in Bern.
4,35,99,fill,750.1999999999999,863.1999999999999,598.3000000000001,240,I got to look around,the most well-established,museum,in Scotland.
4,36,92,fill,483.70000000000005,451.90000000000003,814.3000000000001,332.9,I bathed in,the cleanest,sea,in France.
4,37,3,exp,374.8,322.40000000000003,234.7,338.7,Every,restaurant,looked fancy,in the vlog.
4,38,91,fill,404.1,615.3,439.3,347.7,I got to try,the most delicious,spaghetti,in the US.
4,39,107,fill,407,311.5,337.2,388,I enjoyed,the cheapest,vegan food,in India.
4,40,11,exp,550.9,180.29999999999998,352.9,383.29999999999995,Every,village,looked quaint,in the brochure.
4,41,39,exp,436.7,204.1,285.5,251.5,Every,lake,looked pristine,on the app.
4,42,71,fill,383.40000000000003,218.29999999999998,697.1,467.8,I was staying in,the most modern,appartment block,in Shanghai.
4,43,35,exp,428.9,205.8,166,397,Every,palace,looked opulent,in the blog.
4,44,120,fill,380.5,202.2,490.4,436.3,I took,the most indirect,train journey,in South Africa.
4,45,73,fill,495.09999999999997,395.7,604.9,587.6,I got to experience,the heaviest,snow to ever fall,in Moscow.
4,46,98,fill,418,588.8,670.2,234.2,I was staying near,the oldest,university,in The Netherlands.
4,47,67,fill,237.9,238.7,332.5,227.1,I saw,the best views,views,in Vienna.
4,48,10,exp,471.8,406.1,212.10000000000002,386.2,Every,canal,in Gloucester,seemed lovely.
4,49,56,exp,384,247.20000000000002,53.8,486.5,Every,statue,seemed famous,in New York.
4,50,14,exp,369.3,208.3,189.20000000000002,282.7,Every,tour,in Budapest,seemed relaxing.
4,51,42,exp,472.5,314.2,412.3,539.1,Every,barge,in Krakow,seemed spacious.
4,52,115,fill,379.09999999999997,169.8,347.7,532.1,I got to see,the biggest,Mosque minaret,in Turkey.
4,53,101,fill,417.2,388.90000000000003,317,324.79999999999995,I took a boat trip on,the deepest,lake,in China.
4,54,95,fill,447.79999999999995,220.4,354.5,332.9,I went to,the very first,pub,in England.
4,55,38,exp,428,345.8,327.40000000000003,205.2,Every,pub,in Perth,seemed cosy.
4,56,97,fill,354.7,233.2,330.7,272.1,I visited,the most historical,monument,in Austria.
4,57,93,fill,334.8,250,287.4,285.7,I took,the highest,helicopter ride,in Italy.
4,58,5,exp,320.5,186.1,171.3,340.9,Every,market,in the blog,looked exciting.
4,59,100,fill,199.1,379.59999999999997,210.79999999999998,333.7,I arrived during,the best,time for skiing,in Finland.
4,60,76,fill,385.5,266.40000000000003,401.4,414,I visited,the smallest,coffee shop,in São Paulo.
4,61,111,fill,387.6,318.79999999999995,270.1,327.2,I got to experience,the most vibrant,nightlife,in Thailand.
4,62,96,fill,336.5,138.6,254.80000000000004,354.8,I drank at,the trendiest,bar,in Belgium.
4,63,32,exp,354.3,220.9,204.3,369.40000000000003,Every,apartment,seemed wonderful,in Madrid.
4,64,116,fill,362.3,369.3,282.1,323.6,I was lucky enough to try,the finest,wine,in Portugal.
4,65,31,exp,385.79999999999995,236.1,274.3,246.29999999999998,Every,bridge,looked amazing,in the brochure.
4,66,26,exp,450,283.3,283.4,366.8,Every,bar,in Prague,seemed lively.
4,67,57,exp,335.2,217.29999999999998,202,349.9,Every,farm,on the website,looked eco-friendly.
4,68,104,fill,302.20000000000005,213.4,418.2,287.4,I got a room at,the fanciest,boutique hotel,in Australia.
4,69,88,fill,362.09999999999997,235.3,438.90000000000003,303.09999999999997,I got to stay in,the least well-known,area,in Swansea.
4,70,53,exp,288.2,274.9,265.79999999999995,200.9,Every,rollercoaster,in the vlog,looked thrilling.
4,71,2,exp,359.5,530.5999999999999,182.29999999999998,342.5,Every,hostel,in London,seemed quirky.
4,72,90,fill,451.29999999999995,322.5,219.1,398.9,I ate,the nicest,cheese,in Johannesburgh.
4,73,60,exp,372.59999999999997,247.20000000000002,201.3,349.3,Every,neighbourhood,seemed bustling,in Tokyo.
4,74,23,exp,474.4,271.7,190.70000000000002,399.1,Every,cruise,looked idyllic,in the vlog.
4,75,64,fill,397.9,236.8,199.2,297.4,I stayed at,the most luxurious,hotel,in Berlin.
4,76,117,fill,364.5,397.1,288.6,398.6,I went to a gig by,the most famous,band,in Ireland.
4,77,43,exp,358.5,235.7,169.2,269.6,Every,delicacy,looked tasty,in the vlog.
4,78,118,fill,333.6,213.10000000000002,140.7,268.1,I walked along,the straightest,canal path,in Wales.
4,79,80,fill,386.5,272.2,204,371.8,I got to enjoy,the tastiest,curry,in Bogotá.
4,80,40,exp,269.9,513.7,153.4,166.9,Every,garden,seemed colourful,in Zagreb.
4,81,19,exp,406,167.1,485,234.2,Every,hike,looked scenic,on the app.
4,82,69,fill,383,296.4,171,338.1,I was able to take photos of,the rarest,bird,in Aberdeen.
4,83,46,exp,361.59999999999997,180.5,368.20000000000005,185.20000000000002,Every,theatre,in Berlin,seemed historic.
4,84,70,fill,386.40000000000003,155.1,356.1,155.5,I ate at,the poshest,restaurant,in Helsinki.
4,85,25,exp,322.2,185.20000000000002,154.20000000000002,81.69999999999999,Every,river,in the blog,looked soothing.
4,86,30,exp,302.9,179.60000000000002,145.2,134.6,Every,square,in Florence,seemed busy.
4,87,47,exp,351.4,336.8,338.5,301,Every,chalet,looked pleasant,on the website.
4,88,112,fill,469.7,155.70000000000002,196.1,330.79999999999995,I ate,the best,sushi,in Japan.
4,89,50,exp,135,250.2,297.20000000000005,169.5,Every,temple,in Sydney,seemed fantastic.
4,90,21,exp,218.79999999999998,171.9,180.2,286.5,Every,building,in the brochure,looked unique.
4,91,41,exp,217.20000000000002,183.60000000000002,156.29999999999998,202.6,Every,waterfall,in the brochure,looked gorgeous.
4,92,27,exp,303.9,198.3,154.6,198.9,Every,cabin,looked peaceful,on the website.
4,93,68,fill,201.9,182.10000000000002,316,186.20000000000002,I rode,the fastest,train,in Rotterdam.
4,94,36,exp,245.79999999999998,202.2,217,368.4,Every,place,seemed awesome,in Los Angeles.
4,95,58,exp,172.8,181.79999999999998,219.29999999999998,163.70000000000002,Every,bistro,in Leeds,seemed popular.
4,96,63,fill,204.7,167.9,163.8,205.2,I ate,the most expensive,pizza,in Rome.
4,97,49,exp,217.9,537.8,181.7,184.9,Every,fountain,on the app,looked impressive.
4,98,110,fill,379.59999999999997,212,217.9,214.9,I got to see,the most romantic,sunsets,in Colombia.
4,99,17,exp,370.5,172.1,178.7,147.29999999999998,Every,guesthouse,on the website,looked old-fashioned.
4,100,48,exp,343.1,201.4,337.5,365.8,Every,castle,seemed well-maintained,in Istanbul.
4,101,84,fill,436.8,268.8,219.5,315.2,I stayed at,the cleanest,hostel,in Marrakesh.
4,102,22,exp,297.59999999999997,154.1,131.89999999999998,345.9,Every,cottage,in Durham,seemed charming.
4,103,8,exp,304.8,362,322.6,166.9,Every,hotel,seemed luxurious,in Rome.
4,104,61,fill,302.8,317.3,189.4,141.5,I climbed,the tallest,building,in New York.
4,105,75,fill,205.5,197.9,346.9,132.1,I rented,the priciest,car available,in Stockholm.
4,106,102,fill,283.8,199.6,405.3,386.90000000000003,I got to taste,the most authentic,gelato,in Canada.
4,107,109,fill,336.9,174.7,338.1,181.60000000000002,I went on,the most scenic,boat trip,in Greece.
4,108,94,fill,152.9,181.10000000000002,416.2,215.5,I paraglided over,the most beautiful,spot,in Germany.
4,109,1,exp,383.1,167.5,149.7,323,Every,beach,in the brochure,looked beautiful.
4,110,4,exp,234.1,201.8,346,104.7,Every,park,seemed nice,in Newcastle.
4,111,59,exp,217.70000000000002,218.4,301,180.9,Every,trek,looked challenging,on the app.
4,112,103,fill,335.4,179.2,230.2,221,I bought,the most fashionable,jacket,in Russia.
4,113,105,fill,234.4,172.8,198.7,314.8,I went down,the fastest,waterslide,in Sweden.
4,114,29,exp,334.6,179.5,161.6,119.2,Every,shop,on the app,looked trendy.
4,115,82,fill,434.8,281.8,331.9,213.2,I swam in,the largest,swimming pool,in Tokyo.
4,116,13,exp,350.1,180,139.2,330.1,Every,campsite,in the vlog,looked picturesque.
4,117,44,exp,392.5,171.5,166.5,411.9,Every,sight,seemed picture-perfect,in Cairo.
4,118,33,exp,389.5,186.29999999999998,379.40000000000003,212.60000000000002,Every,zoo,in the vlog,looked responsible.
4,119,86,fill,247.79999999999998,284.5,187.70000000000002,519.1,I walked across,the most famous,bridge,in Lisbon.
4,120,65,fill,332.6,176.9,156.4,323.40000000000003,I'd booked in at,the oldest,B&B,in York.
1,1,99,fill,645.2,545.1,489.70000000000005,416.4,I got to look around,the most well-established,museum,in Scotland.
1,2,88,fill,4763.3,602.3,487,523.7,I got to stay in,the least well-known,area,in Swansea.
1,3,106,fill,704.4,548.4,614.8000000000001,603.8,I did,the most difficult,trek,in Brazil.
1,4,108,fill,580.0999999999999,576,429.8,464.9,I ordered,the most alcoholic,cocktail,in Switzerland.
1,5,8,exp,512.9,358,327,573.2,Every,hotel,in Rome,seemed luxurious.
1,6,28,exp,584.9,642.4,640.2,557.8,Every,eatery,in Warsaw,seemed funky.
1,7,21,exp,549.5,332.2,308.3,337.1,Every,building,looked unique,in the brochure.
